fila,subfila,columna,subcolumna,valor
Sevilla,62 COMPONENTES DEL AUTOMOVIL,2019,EXPORT,"145847938,50"
Sevilla,71 ELECTRODOMESTICOS,2019,EXPORT,"2757705,19"
Sevilla,72 ELECTRONICA DE CONSUMO,2019,EXPORT,"2759475,68"
Sevilla,73 MUEBLES,2019,EXPORT,"105722651,49"
Sevilla,74 OTROS BIENES CONSUMO DURADERO,2019,EXPORT,"1347069,94"
Sevilla,81 TEXTILES Y CONFECCION,2019,EXPORT,"152178386,99"
Sevilla,82 CALZADO,2019,EXPORT,"2753697,79"
Sevilla,83 JUGUETES,2019,EXPORT,"2972394,40"
Sevilla,84 ALFARERIA,2019,EXPORT,"234951,76"
Sevilla,85 JOYERIA Y RELOJES,2019,EXPORT,"12328244,29"
Sevilla,86 CUERO Y MANUFACTURAS DEL CUERO,2019,EXPORT,"1447551,90"
Sevilla,87 OTRAS MANUFACTURAS DE CONSUMO,2019,EXPORT,"31050819,79"
Sevilla,90 OTRAS MERCANCIAS,2019,EXPORT,"66950346,90"
Huesca,Total seleccionado,2019,EXPORT,"1405675456,10"
Huesca,11 PRODUCTOS CÁRNICOS,2019,EXPORT,"419053615,72"
Huesca,12 LACTEOS Y HUEVOS,2019,EXPORT,"16178352,25"
Huesca,13 PRODUCTOS PESQUEROS,2019,EXPORT,"7831037,59"
Huesca,14 CEREALES,2019,EXPORT,"17204111,08"
Huesca,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,EXPORT,"138123655,10"
Huesca,"16 AZUCAR, CAFE Y CACAO",2019,EXPORT,"3401764,51"
Huesca,17 PREPARADOS ALIMENTICIOS,2019,EXPORT,"65303068,33"
Huesca,18 BEBIDAS,2019,EXPORT,"9612639,30"
Huesca,19 TABACOS,2019,EXPORT,
Huesca,1A GRASAS Y ACEITES,2019,EXPORT,"3357006,70"
Huesca,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,EXPORT,"78334,24"
Huesca,1C PIENSOS ANIMALES,2019,EXPORT,"56582711,58"
Huesca,21 CARBON,2019,EXPORT,
Huesca,22 PETROLEO Y DERIVADOS,2019,EXPORT,"226603,93"
Huesca,23 GAS,2019,EXPORT,"223,50"
Huesca,24 CORRIENTE ELECTRICA,2019,EXPORT,
Huesca,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,EXPORT,"3185076,73"
Huesca,32 MENAS Y MINERALES,2019,EXPORT,"21596786,72"
Huesca,41 METALES NO FERROSOS,2019,EXPORT,"15893935,78"
Huesca,42 HIERRO Y ACERO,2019,EXPORT,"28608616,62"
Huesca,43 PRODUCTOS QUIMICOS,2019,EXPORT,"338895217,28"
Huesca,44 OTRAS SEMIMANUFACTURAS,2019,EXPORT,"19191909,62"
Huesca,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,EXPORT,"67622706,62"
Huesca,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,EXPORT,"7269619,11"
Huesca,53 MATERIAL TRANSPORTE,2019,EXPORT,"3844058,57"
Huesca,54 OTROS BIENES DE EQUIPO,2019,EXPORT,"104572658,78"
Huesca,61 AUTOMOVILES Y MOTOS,2019,EXPORT,"12510721,96"
Huesca,62 COMPONENTES DEL AUTOMOVIL,2019,EXPORT,"1804861,11"
Huesca,71 ELECTRODOMESTICOS,2019,EXPORT,"251986,54"
Huesca,72 ELECTRONICA DE CONSUMO,2019,EXPORT,"20134,33"
Huesca,73 MUEBLES,2019,EXPORT,"1524832,75"
Huesca,74 OTROS BIENES CONSUMO DURADERO,2019,EXPORT,"63975,25"
Huesca,81 TEXTILES Y CONFECCION,2019,EXPORT,"29979521,00"
Huesca,82 CALZADO,2019,EXPORT,"282682,56"
Huesca,83 JUGUETES,2019,EXPORT,"749400,46"
Huesca,84 ALFARERIA,2019,EXPORT,"11215,00"
Huesca,85 JOYERIA Y RELOJES,2019,EXPORT,"101175,63"
Huesca,86 CUERO Y MANUFACTURAS DEL CUERO,2019,EXPORT,"6956845,50"
Huesca,87 OTRAS MANUFACTURAS DE CONSUMO,2019,EXPORT,"3639174,27"
Huesca,90 OTRAS MERCANCIAS,2019,EXPORT,"145220,08"
Teruel,Total seleccionado,2019,EXPORT,"456280573,33"
Teruel,11 PRODUCTOS CÁRNICOS,2019,EXPORT,"36328955,40"
Teruel,12 LACTEOS Y HUEVOS,2019,EXPORT,"18094,74"
Teruel,13 PRODUCTOS PESQUEROS,2019,EXPORT,"191705,72"
Teruel,14 CEREALES,2019,EXPORT,"1497621,90"
Teruel,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,EXPORT,"13625170,78"
Teruel,"16 AZUCAR, CAFE Y CACAO",2019,EXPORT,"6287,52"
Teruel,17 PREPARADOS ALIMENTICIOS,2019,EXPORT,"344320,06"
Teruel,18 BEBIDAS,2019,EXPORT,"136049,15"
Teruel,19 TABACOS,2019,EXPORT,
Teruel,1A GRASAS Y ACEITES,2019,EXPORT,"1283559,92"
Teruel,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,EXPORT,
Teruel,1C PIENSOS ANIMALES,2019,EXPORT,"179889,27"
Teruel,21 CARBON,2019,EXPORT,
Teruel,22 PETROLEO Y DERIVADOS,2019,EXPORT,"233,75"
Teruel,23 GAS,2019,EXPORT,
Teruel,24 CORRIENTE ELECTRICA,2019,EXPORT,
Teruel,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,EXPORT,"4976853,24"
Teruel,32 MENAS Y MINERALES,2019,EXPORT,"6653790,24"
Teruel,41 METALES NO FERROSOS,2019,EXPORT,"16848,90"
Teruel,42 HIERRO Y ACERO,2019,EXPORT,"11702,21"
Teruel,43 PRODUCTOS QUIMICOS,2019,EXPORT,"37707272,73"
Teruel,44 OTRAS SEMIMANUFACTURAS,2019,EXPORT,"37076350,30"
Teruel,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,EXPORT,"37436326,61"
Teruel,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,EXPORT,"291929,60"
Teruel,53 MATERIAL TRANSPORTE,2019,EXPORT,"24563887,31"
Teruel,54 OTROS BIENES DE EQUIPO,2019,EXPORT,"92840586,40"
Teruel,61 AUTOMOVILES Y MOTOS,2019,EXPORT,"452887,89"
Teruel,62 COMPONENTES DEL AUTOMOVIL,2019,EXPORT,"157624871,85"
Teruel,71 ELECTRODOMESTICOS,2019,EXPORT,"5545,83"
Teruel,72 ELECTRONICA DE CONSUMO,2019,EXPORT,
Teruel,73 MUEBLES,2019,EXPORT,"1074574,77"
Teruel,74 OTROS BIENES CONSUMO DURADERO,2019,EXPORT,"3468,37"
Teruel,81 TEXTILES Y CONFECCION,2019,EXPORT,"719846,54"
Teruel,82 CALZADO,2019,EXPORT,"81968,48"
Teruel,83 JUGUETES,2019,EXPORT,"8554,34"
Teruel,84 ALFARERIA,2019,EXPORT,"1595,79"
Teruel,85 JOYERIA Y RELOJES,2019,EXPORT,"4277,61"
Teruel,86 CUERO Y MANUFACTURAS DEL CUERO,2019,EXPORT,"74761,69"
Teruel,87 OTRAS MANUFACTURAS DE CONSUMO,2019,EXPORT,"482740,61"
Teruel,90 OTRAS MERCANCIAS,2019,EXPORT,"558043,81"
Zaragoza,Total seleccionado,2019,EXPORT,"11610639331,59"
Zaragoza,11 PRODUCTOS CÁRNICOS,2019,EXPORT,"829241880,20"
Zaragoza,12 LACTEOS Y HUEVOS,2019,EXPORT,"50391722,18"
Zaragoza,13 PRODUCTOS PESQUEROS,2019,EXPORT,"19065257,79"
Zaragoza,14 CEREALES,2019,EXPORT,"20010967,41"
Zaragoza,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,EXPORT,"110342546,41"
Zaragoza,"16 AZUCAR, CAFE Y CACAO",2019,EXPORT,"19512803,08"
Zaragoza,17 PREPARADOS ALIMENTICIOS,2019,EXPORT,"79430530,97"
Zaragoza,18 BEBIDAS,2019,EXPORT,"100652699,18"
Zaragoza,19 TABACOS,2019,EXPORT,
Zaragoza,1A GRASAS Y ACEITES,2019,EXPORT,"28484352,41"
Zaragoza,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,EXPORT,"4852386,87"
Zaragoza,1C PIENSOS ANIMALES,2019,EXPORT,"43979560,24"
Zaragoza,21 CARBON,2019,EXPORT,
Zaragoza,22 PETROLEO Y DERIVADOS,2019,EXPORT,"52373676,71"
Zaragoza,23 GAS,2019,EXPORT,
Zaragoza,24 CORRIENTE ELECTRICA,2019,EXPORT,
Zaragoza,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,EXPORT,"72429339,00"
Zaragoza,32 MENAS Y MINERALES,2019,EXPORT,"23159315,55"
Zaragoza,41 METALES NO FERROSOS,2019,EXPORT,"93956941,23"
Zaragoza,42 HIERRO Y ACERO,2019,EXPORT,"109245083,85"
Zaragoza,43 PRODUCTOS QUIMICOS,2019,EXPORT,"734835291,29"
Zaragoza,44 OTRAS SEMIMANUFACTURAS,2019,EXPORT,"449159027,32"
Zaragoza,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,EXPORT,"750686346,98"
Zaragoza,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,EXPORT,"80052230,93"
Zaragoza,53 MATERIAL TRANSPORTE,2019,EXPORT,"245895823,24"
Zaragoza,54 OTROS BIENES DE EQUIPO,2019,EXPORT,"847284560,00"
Zaragoza,61 AUTOMOVILES Y MOTOS,2019,EXPORT,"3877378005,53"
Zaragoza,62 COMPONENTES DEL AUTOMOVIL,2019,EXPORT,"355062021,93"
Zaragoza,71 ELECTRODOMESTICOS,2019,EXPORT,"464894564,76"
Zaragoza,72 ELECTRONICA DE CONSUMO,2019,EXPORT,"7461645,78"
Zaragoza,73 MUEBLES,2019,EXPORT,"121540915,88"
Zaragoza,74 OTROS BIENES CONSUMO DURADERO,2019,EXPORT,"60613643,34"
Zaragoza,81 TEXTILES Y CONFECCION,2019,EXPORT,"1500356756,30"
Zaragoza,82 CALZADO,2019,EXPORT,"87506034,15"
Zaragoza,83 JUGUETES,2019,EXPORT,"110951213,90"
Zaragoza,84 ALFARERIA,2019,EXPORT,"791427,80"
Zaragoza,85 JOYERIA Y RELOJES,2019,EXPORT,"17035304,13"
Zaragoza,86 CUERO Y MANUFACTURAS DEL CUERO,2019,EXPORT,"7282133,09"
Zaragoza,87 OTRAS MANUFACTURAS DE CONSUMO,2019,EXPORT,"180253410,01"
Zaragoza,90 OTRAS MERCANCIAS,2019,EXPORT,"54469912,15"
Asturias,Total seleccionado,2019,EXPORT,"4833107244,46"
Asturias,11 PRODUCTOS CÁRNICOS,2019,EXPORT,"4434947,85"
Asturias,12 LACTEOS Y HUEVOS,2019,EXPORT,"156050791,11"
Asturias,13 PRODUCTOS PESQUEROS,2019,EXPORT,"6540076,59"
Asturias,14 CEREALES,2019,EXPORT,"33499,00"
Asturias,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,EXPORT,"5175342,37"
Asturias,"16 AZUCAR, CAFE Y CACAO",2019,EXPORT,"2602214,02"
Asturias,17 PREPARADOS ALIMENTICIOS,2019,EXPORT,"46051261,61"
Asturias,18 BEBIDAS,2019,EXPORT,"6486435,45"
Asturias,19 TABACOS,2019,EXPORT,"400363,89"
Asturias,1A GRASAS Y ACEITES,2019,EXPORT,"2105078,69"
Asturias,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,EXPORT,"2013,05"
Asturias,1C PIENSOS ANIMALES,2019,EXPORT,"48241,30"
Asturias,21 CARBON,2019,EXPORT,"123394975,39"
Asturias,22 PETROLEO Y DERIVADOS,2019,EXPORT,"25895063,45"
Asturias,23 GAS,2019,EXPORT,"2631926,77"
Asturias,24 CORRIENTE ELECTRICA,2019,EXPORT,
Asturias,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,EXPORT,"180698783,10"
Asturias,32 MENAS Y MINERALES,2019,EXPORT,"132613259,12"
Asturias,41 METALES NO FERROSOS,2019,EXPORT,"1381695869,03"
Asturias,42 HIERRO Y ACERO,2019,EXPORT,"921410726,10"
Asturias,43 PRODUCTOS QUIMICOS,2019,EXPORT,"307877006,44"
Asturias,44 OTRAS SEMIMANUFACTURAS,2019,EXPORT,"118767356,88"
Asturias,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,EXPORT,"265055278,24"
Asturias,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,EXPORT,"12557565,90"
Asturias,53 MATERIAL TRANSPORTE,2019,EXPORT,"111498923,04"
Asturias,54 OTROS BIENES DE EQUIPO,2019,EXPORT,"545609109,36"
Asturias,61 AUTOMOVILES Y MOTOS,2019,EXPORT,"54106260,99"
Asturias,62 COMPONENTES DEL AUTOMOVIL,2019,EXPORT,"69155094,39"
Asturias,71 ELECTRODOMESTICOS,2019,EXPORT,"6104735,73"
Asturias,72 ELECTRONICA DE CONSUMO,2019,EXPORT,"34945,00"
Asturias,73 MUEBLES,2019,EXPORT,"33696851,32"
Asturias,74 OTROS BIENES CONSUMO DURADERO,2019,EXPORT,"1085106,91"
Asturias,81 TEXTILES Y CONFECCION,2019,EXPORT,"110300013,60"
Asturias,82 CALZADO,2019,EXPORT,"600134,10"
Asturias,83 JUGUETES,2019,EXPORT,"5936108,76"
Asturias,84 ALFARERIA,2019,EXPORT,"591726,98"
Asturias,85 JOYERIA Y RELOJES,2019,EXPORT,"2511467,65"
Asturias,86 CUERO Y MANUFACTURAS DEL CUERO,2019,EXPORT,"568588,05"
Asturias,87 OTRAS MANUFACTURAS DE CONSUMO,2019,EXPORT,"40444534,45"
Asturias,90 OTRAS MERCANCIAS,2019,EXPORT,"148335568,78"
"Balears, Illes",Total seleccionado,2019,EXPORT,"1789749385,46"
"Balears, Illes",11 PRODUCTOS CÁRNICOS,2019,EXPORT,"5642649,54"
"Balears, Illes",12 LACTEOS Y HUEVOS,2019,EXPORT,"6713210,30"
"Balears, Illes",13 PRODUCTOS PESQUEROS,2019,EXPORT,"4160325,07"
"Balears, Illes",14 CEREALES,2019,EXPORT,"10452,41"
"Balears, Illes","15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,EXPORT,"42609788,02"
"Balears, Illes","16 AZUCAR, CAFE Y CACAO",2019,EXPORT,"1456970,55"
"Balears, Illes",17 PREPARADOS ALIMENTICIOS,2019,EXPORT,"8755024,14"
"Balears, Illes",18 BEBIDAS,2019,EXPORT,"12324881,57"
"Balears, Illes",19 TABACOS,2019,EXPORT,"1491946,86"
"Balears, Illes",1A GRASAS Y ACEITES,2019,EXPORT,"1044455,06"
"Balears, Illes",1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,EXPORT,"164557,15"
"Balears, Illes",1C PIENSOS ANIMALES,2019,EXPORT,"6353,13"
"Balears, Illes",21 CARBON,2019,EXPORT,"500,00"
"Balears, Illes",22 PETROLEO Y DERIVADOS,2019,EXPORT,"377817867,19"
"Balears, Illes",23 GAS,2019,EXPORT,"554,76"
"Balears, Illes",24 CORRIENTE ELECTRICA,2019,EXPORT,
"Balears, Illes",31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,EXPORT,"25097286,33"
"Balears, Illes",32 MENAS Y MINERALES,2019,EXPORT,"1289261,18"
"Balears, Illes",41 METALES NO FERROSOS,2019,EXPORT,"1061503,26"
"Balears, Illes",42 HIERRO Y ACERO,2019,EXPORT,"2043274,41"
"Balears, Illes",43 PRODUCTOS QUIMICOS,2019,EXPORT,"735438998,70"
"Balears, Illes",44 OTRAS SEMIMANUFACTURAS,2019,EXPORT,"15548285,94"
"Balears, Illes",51 MAQ. ESPECIFICA CIERTAS INDUST,2019,EXPORT,"38610059,52"
"Balears, Illes",52 EQUIPO OFICINA Y TELECOMUNIC.,2019,EXPORT,"10042245,80"
"Balears, Illes",53 MATERIAL TRANSPORTE,2019,EXPORT,"95521155,56"
"Balears, Illes",54 OTROS BIENES DE EQUIPO,2019,EXPORT,"47039872,22"
"Balears, Illes",61 AUTOMOVILES Y MOTOS,2019,EXPORT,"187375823,14"
"Balears, Illes",62 COMPONENTES DEL AUTOMOVIL,2019,EXPORT,"944758,84"
"Balears, Illes",71 ELECTRODOMESTICOS,2019,EXPORT,"6687867,25"
"Balears, Illes",72 ELECTRONICA DE CONSUMO,2019,EXPORT,"386102,66"
"Balears, Illes",73 MUEBLES,2019,EXPORT,"21597348,81"
"Balears, Illes",74 OTROS BIENES CONSUMO DURADERO,2019,EXPORT,"7733492,94"
"Balears, Illes",81 TEXTILES Y CONFECCION,2019,EXPORT,"12757981,15"
"Balears, Illes",82 CALZADO,2019,EXPORT,"83348894,23"
"Balears, Illes",83 JUGUETES,2019,EXPORT,"420431,43"
"Balears, Illes",84 ALFARERIA,2019,EXPORT,"3012801,40"
"Balears, Illes",85 JOYERIA Y RELOJES,2019,EXPORT,"9733147,89"
"Balears, Illes",86 CUERO Y MANUFACTURAS DEL CUERO,2019,EXPORT,"231334,14"
"Balears, Illes",87 OTRAS MANUFACTURAS DE CONSUMO,2019,EXPORT,"13454937,22"
"Balears, Illes",90 OTRAS MERCANCIAS,2019,EXPORT,"8172985,69"
"Palmas, Las",Total seleccionado,2019,EXPORT,"1816009854,38"
"Palmas, Las",11 PRODUCTOS CÁRNICOS,2019,EXPORT,"4646477,39"
"Palmas, Las",12 LACTEOS Y HUEVOS,2019,EXPORT,"4710783,76"
"Palmas, Las",13 PRODUCTOS PESQUEROS,2019,EXPORT,"46486469,14"
"Palmas, Las",14 CEREALES,2019,EXPORT,"54926,08"
"Palmas, Las","15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,EXPORT,"52185634,44"
"Palmas, Las","16 AZUCAR, CAFE Y CACAO",2019,EXPORT,"8197896,69"
"Palmas, Las",17 PREPARADOS ALIMENTICIOS,2019,EXPORT,"11574026,14"
"Palmas, Las",18 BEBIDAS,2019,EXPORT,"24235282,06"
"Palmas, Las",19 TABACOS,2019,EXPORT,"29316754,16"
"Palmas, Las",1A GRASAS Y ACEITES,2019,EXPORT,"3785198,37"
"Palmas, Las",1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,EXPORT,"26363,11"
"Palmas, Las",1C PIENSOS ANIMALES,2019,EXPORT,"80723,55"
"Palmas, Las",21 CARBON,2019,EXPORT,"702,84"
"Palmas, Las",22 PETROLEO Y DERIVADOS,2019,EXPORT,"1023899875,46"
"Palmas, Las",23 GAS,2019,EXPORT,"14448,91"
"Palmas, Las",24 CORRIENTE ELECTRICA,2019,EXPORT,
"Palmas, Las",31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,EXPORT,"13258023,00"
"Palmas, Las",32 MENAS Y MINERALES,2019,EXPORT,"5281688,91"
"Palmas, Las",41 METALES NO FERROSOS,2019,EXPORT,"393296,34"
"Palmas, Las",42 HIERRO Y ACERO,2019,EXPORT,"5102167,11"
"Palmas, Las",43 PRODUCTOS QUIMICOS,2019,EXPORT,"105359231,17"
"Palmas, Las",44 OTRAS SEMIMANUFACTURAS,2019,EXPORT,"32596329,60"
"Palmas, Las",51 MAQ. ESPECIFICA CIERTAS INDUST,2019,EXPORT,"90928632,65"
"Palmas, Las",52 EQUIPO OFICINA Y TELECOMUNIC.,2019,EXPORT,"9518259,37"
"Palmas, Las",53 MATERIAL TRANSPORTE,2019,EXPORT,"45091120,38"
"Palmas, Las",54 OTROS BIENES DE EQUIPO,2019,EXPORT,"74154205,84"
"Palmas, Las",61 AUTOMOVILES Y MOTOS,2019,EXPORT,"52739733,67"
"Palmas, Las",62 COMPONENTES DEL AUTOMOVIL,2019,EXPORT,"9349764,32"
"Palmas, Las",71 ELECTRODOMESTICOS,2019,EXPORT,"1449234,24"
"Palmas, Las",72 ELECTRONICA DE CONSUMO,2019,EXPORT,"1406592,96"
"Palmas, Las",73 MUEBLES,2019,EXPORT,"2606399,44"
"Palmas, Las",74 OTROS BIENES CONSUMO DURADERO,2019,EXPORT,"2405174,12"
"Palmas, Las",81 TEXTILES Y CONFECCION,2019,EXPORT,"22777152,17"
"Palmas, Las",82 CALZADO,2019,EXPORT,"3353585,13"
"Palmas, Las",83 JUGUETES,2019,EXPORT,"1772369,26"
"Palmas, Las",84 ALFARERIA,2019,EXPORT,"882656,54"
"Palmas, Las",85 JOYERIA Y RELOJES,2019,EXPORT,"13270873,91"
"Palmas, Las",86 CUERO Y MANUFACTURAS DEL CUERO,2019,EXPORT,"9758,09"
"Palmas, Las",87 OTRAS MANUFACTURAS DE CONSUMO,2019,EXPORT,"32598232,45"
"Palmas, Las",90 OTRAS MERCANCIAS,2019,EXPORT,"80489811,61"
Santa Cruz de Tenerife,Total seleccionado,2019,EXPORT,"852018650,06"
Santa Cruz de Tenerife,11 PRODUCTOS CÁRNICOS,2019,EXPORT,"1287140,65"
Santa Cruz de Tenerife,12 LACTEOS Y HUEVOS,2019,EXPORT,"58941,18"
Santa Cruz de Tenerife,13 PRODUCTOS PESQUEROS,2019,EXPORT,"214106,39"
Santa Cruz de Tenerife,14 CEREALES,2019,EXPORT,"264550,04"
Santa Cruz de Tenerife,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,EXPORT,"946659,62"
Santa Cruz de Tenerife,"16 AZUCAR, CAFE Y CACAO",2019,EXPORT,"4333991,48"
Santa Cruz de Tenerife,17 PREPARADOS ALIMENTICIOS,2019,EXPORT,"2434931,13"
Santa Cruz de Tenerife,18 BEBIDAS,2019,EXPORT,"12441250,34"
Santa Cruz de Tenerife,19 TABACOS,2019,EXPORT,"33052860,08"
Santa Cruz de Tenerife,1A GRASAS Y ACEITES,2019,EXPORT,"930223,43"
Santa Cruz de Tenerife,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,EXPORT,
Santa Cruz de Tenerife,1C PIENSOS ANIMALES,2019,EXPORT,"1555,83"
Santa Cruz de Tenerife,21 CARBON,2019,EXPORT,"3991,68"
Santa Cruz de Tenerife,22 PETROLEO Y DERIVADOS,2019,EXPORT,"557857313,24"
Santa Cruz de Tenerife,23 GAS,2019,EXPORT,"1523078,12"
Santa Cruz de Tenerife,24 CORRIENTE ELECTRICA,2019,EXPORT,
Santa Cruz de Tenerife,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,EXPORT,"15689407,58"
Santa Cruz de Tenerife,32 MENAS Y MINERALES,2019,EXPORT,"6483080,53"
Santa Cruz de Tenerife,41 METALES NO FERROSOS,2019,EXPORT,"517526,49"
Santa Cruz de Tenerife,42 HIERRO Y ACERO,2019,EXPORT,"3369825,82"
Santa Cruz de Tenerife,43 PRODUCTOS QUIMICOS,2019,EXPORT,"17426806,39"
Santa Cruz de Tenerife,44 OTRAS SEMIMANUFACTURAS,2019,EXPORT,"8892580,99"
Santa Cruz de Tenerife,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,EXPORT,"22120204,57"
Santa Cruz de Tenerife,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,EXPORT,"1544492,13"
Santa Cruz de Tenerife,53 MATERIAL TRANSPORTE,2019,EXPORT,"27903618,87"
Santa Cruz de Tenerife,54 OTROS BIENES DE EQUIPO,2019,EXPORT,"62032766,92"
Santa Cruz de Tenerife,61 AUTOMOVILES Y MOTOS,2019,EXPORT,"8000499,18"
Santa Cruz de Tenerife,62 COMPONENTES DEL AUTOMOVIL,2019,EXPORT,"25962041,21"
Santa Cruz de Tenerife,71 ELECTRODOMESTICOS,2019,EXPORT,"271189,98"
Santa Cruz de Tenerife,72 ELECTRONICA DE CONSUMO,2019,EXPORT,"387315,88"
Santa Cruz de Tenerife,73 MUEBLES,2019,EXPORT,"385279,84"
Santa Cruz de Tenerife,74 OTROS BIENES CONSUMO DURADERO,2019,EXPORT,"2212832,50"
Santa Cruz de Tenerife,81 TEXTILES Y CONFECCION,2019,EXPORT,"6147743,15"
Santa Cruz de Tenerife,82 CALZADO,2019,EXPORT,"831959,15"
Santa Cruz de Tenerife,83 JUGUETES,2019,EXPORT,"470144,28"
Santa Cruz de Tenerife,84 ALFARERIA,2019,EXPORT,"290003,80"
Santa Cruz de Tenerife,85 JOYERIA Y RELOJES,2019,EXPORT,"1221771,38"
Santa Cruz de Tenerife,86 CUERO Y MANUFACTURAS DEL CUERO,2019,EXPORT,"2612,16"
Santa Cruz de Tenerife,87 OTRAS MANUFACTURAS DE CONSUMO,2019,EXPORT,"4167169,85"
Santa Cruz de Tenerife,90 OTRAS MERCANCIAS,2019,EXPORT,"20337184,20"
Cantabria,Total seleccionado,2019,EXPORT,"2613480789,66"
Cantabria,11 PRODUCTOS CÁRNICOS,2019,EXPORT,"15173237,91"
Cantabria,12 LACTEOS Y HUEVOS,2019,EXPORT,"17973077,52"
Cantabria,13 PRODUCTOS PESQUEROS,2019,EXPORT,"81460478,02"
Cantabria,14 CEREALES,2019,EXPORT,"20651,41"
Cantabria,"15 FRUTAS, HORTALIZAS Y LEGUMBRES",2019,EXPORT,"445073,68"
Cantabria,"16 AZUCAR, CAFE Y CACAO",2019,EXPORT,"79117269,23"
Cantabria,17 PREPARADOS ALIMENTICIOS,2019,EXPORT,"57616619,64"
Cantabria,18 BEBIDAS,2019,EXPORT,"526354,30"
Cantabria,19 TABACOS,2019,EXPORT,"55105617,33"
Cantabria,1A GRASAS Y ACEITES,2019,EXPORT,"324887,46"
Cantabria,1B SEMILLAS Y FRUTOS OLEAGINOSOS,2019,EXPORT,
Cantabria,1C PIENSOS ANIMALES,2019,EXPORT,"4621746,57"
Cantabria,21 CARBON,2019,EXPORT,"225650,30"
Cantabria,22 PETROLEO Y DERIVADOS,2019,EXPORT,"24393804,18"
Cantabria,23 GAS,2019,EXPORT,
Cantabria,24 CORRIENTE ELECTRICA,2019,EXPORT,
Cantabria,31 MAT. PRIMAS ANIMALES Y VEGETAL,2019,EXPORT,"187029610,49"
Cantabria,32 MENAS Y MINERALES,2019,EXPORT,"28268172,77"
Cantabria,41 METALES NO FERROSOS,2019,EXPORT,"13265653,41"
Cantabria,42 HIERRO Y ACERO,2019,EXPORT,"456063221,40"
Cantabria,43 PRODUCTOS QUIMICOS,2019,EXPORT,"389198519,06"
Cantabria,44 OTRAS SEMIMANUFACTURAS,2019,EXPORT,"118719805,84"
Cantabria,51 MAQ. ESPECIFICA CIERTAS INDUST,2019,EXPORT,"148456211,09"
Cantabria,52 EQUIPO OFICINA Y TELECOMUNIC.,2019,EXPORT,"6701937,32"
Cantabria,53 MATERIAL TRANSPORTE,2019,EXPORT,"6883567,52"
Cantabria,54 OTROS BIENES DE EQUIPO,2019,EXPORT,"379239105,26"
Cantabria,61 AUTOMOVILES Y MOTOS,2019,EXPORT,"4417593,14"
Cantabria,62 COMPONENTES DEL AUTOMOVIL,2019,EXPORT,"141993441,51"
Cantabria,71 ELECTRODOMESTICOS,2019,EXPORT,"17675297,95"
Cantabria,72 ELECTRONICA DE CONSUMO,2019,EXPORT,"1193761,85"
Cantabria,73 MUEBLES,2019,EXPORT,"486482,70"
Cantabria,74 OTROS BIENES CONSUMO DURADERO,2019,EXPORT,"73922888,92"
Cantabria,81 TEXTILES Y CONFECCION,2019,EXPORT,"110046899,65"
Cantabria,82 CALZADO,2019,EXPORT,"9402997,21"
Cantabria,83 JUGUETES,2019,EXPORT,"2112070,23"
Cantabria,84 ALFARERIA,2019,EXPORT,"4713,24"
Cantabria,85 JOYERIA Y RELOJES,2019,EXPORT,"81707,66"
Cantabria,86 CUERO Y MANUFACTURAS DEL CUERO,2019,EXPORT,"21180,64"
Cantabria,87 OTRAS MANUFACTURAS DE CONSUMO,2019,EXPORT,"14287144,45"
Cantabria,90 OTRAS MERCANCIAS,2019,EXPORT,"167004338,80"
Ávila,Total seleccionado,2019,EXPORT,"82443289,01"
Ávila,11 PRODUCTOS CÁRNICOS,2019,EXPORT,"2349930,75"
Ávila,12 LACTEOS Y HUEVOS,2019,EXPORT,"286508,38"
