fila,subfila,columna,subcolumna,valor
720 China,2007,Sectores Económicos,IMPORT,"18492,72"
720 China,2008,Sectores Económicos,IMPORT,"20492,57"
720 China,2009,Sectores Económicos,IMPORT,"14460,51"
720 China,2010,Sectores Económicos,IMPORT,"18916,43"
720 China,2011,Sectores Económicos,IMPORT,"18704,83"
720 China,2012,Sectores Económicos,IMPORT,"17808,01"
720 China,2013,Sectores Económicos,IMPORT,"17412,71"
720 China,2014,Sectores Económicos,IMPORT,"19938,49"
720 China,2015,Sectores Económicos,IMPORT,"23664,67"
720 China,2016,Sectores Económicos,IMPORT,"23840,23"
720 China,2017,Sectores Económicos,IMPORT,"25829,48"
720 China,2018,Sectores Económicos,IMPORT,"26911,32"
720 China,2019,Sectores Económicos,IMPORT,"29154,51"
720 China,2020,Sectores Económicos,IMPORT,"24103,25"
060 Polonia,Total Fechas,Sectores Económicos,IMPORT,"64444,16"
060 Polonia,1995,Sectores Económicos,IMPORT,"244,67"
060 Polonia,1996,Sectores Económicos,IMPORT,"222,11"
060 Polonia,1997,Sectores Económicos,IMPORT,"295,73"
060 Polonia,1998,Sectores Económicos,IMPORT,"367,51"
060 Polonia,1999,Sectores Económicos,IMPORT,"416,05"
060 Polonia,2000,Sectores Económicos,IMPORT,"565,18"
060 Polonia,2001,Sectores Económicos,IMPORT,"784,77"
060 Polonia,2002,Sectores Económicos,IMPORT,"837,96"
060 Polonia,2003,Sectores Económicos,IMPORT,"1203,44"
060 Polonia,2004,Sectores Económicos,IMPORT,"1636,45"
060 Polonia,2005,Sectores Económicos,IMPORT,"1439,79"
060 Polonia,2006,Sectores Económicos,IMPORT,"2147,43"
060 Polonia,2007,Sectores Económicos,IMPORT,"2699,17"
060 Polonia,2008,Sectores Económicos,IMPORT,"2672,83"
060 Polonia,2009,Sectores Económicos,IMPORT,"2449,80"
060 Polonia,2010,Sectores Económicos,IMPORT,"3068,81"
060 Polonia,2011,Sectores Económicos,IMPORT,"3119,04"
060 Polonia,2012,Sectores Económicos,IMPORT,"2697,84"
060 Polonia,2013,Sectores Económicos,IMPORT,"3187,85"
060 Polonia,2014,Sectores Económicos,IMPORT,"3973,91"
060 Polonia,2015,Sectores Económicos,IMPORT,"4478,40"
060 Polonia,2016,Sectores Económicos,IMPORT,"5005,69"
060 Polonia,2017,Sectores Económicos,IMPORT,"5280,09"
060 Polonia,2018,Sectores Económicos,IMPORT,"5458,95"
060 Polonia,2019,Sectores Económicos,IMPORT,"5692,08"
060 Polonia,2020,Sectores Económicos,IMPORT,"4498,60"
208 Argelia,Total Fechas,Sectores Económicos,IMPORT,"105759,82"
208 Argelia,1995,Sectores Económicos,IMPORT,"727,67"
208 Argelia,1996,Sectores Económicos,IMPORT,"892,76"
208 Argelia,1997,Sectores Económicos,IMPORT,"1361,40"
208 Argelia,1998,Sectores Económicos,IMPORT,"1180,67"
208 Argelia,1999,Sectores Económicos,IMPORT,"1411,31"
208 Argelia,2000,Sectores Económicos,IMPORT,"3093,84"
208 Argelia,2001,Sectores Económicos,IMPORT,"3363,06"
208 Argelia,2002,Sectores Económicos,IMPORT,"2962,27"
208 Argelia,2003,Sectores Económicos,IMPORT,"2828,60"
208 Argelia,2004,Sectores Económicos,IMPORT,"2893,58"
208 Argelia,2005,Sectores Económicos,IMPORT,"4079,76"
208 Argelia,2006,Sectores Económicos,IMPORT,"4590,70"
208 Argelia,2007,Sectores Económicos,IMPORT,"4477,19"
208 Argelia,2008,Sectores Económicos,IMPORT,"6431,51"
208 Argelia,2009,Sectores Económicos,IMPORT,"3792,31"
208 Argelia,2010,Sectores Económicos,IMPORT,"4557,97"
208 Argelia,2011,Sectores Económicos,IMPORT,"5669,99"
208 Argelia,2012,Sectores Económicos,IMPORT,"6884,56"
208 Argelia,2013,Sectores Económicos,IMPORT,"9260,28"
208 Argelia,2014,Sectores Económicos,IMPORT,"9067,29"
208 Argelia,2015,Sectores Económicos,IMPORT,"6505,60"
208 Argelia,2016,Sectores Económicos,IMPORT,"4525,63"
208 Argelia,2017,Sectores Económicos,IMPORT,"4600,84"
208 Argelia,2018,Sectores Económicos,IMPORT,"4665,89"
208 Argelia,2019,Sectores Económicos,IMPORT,"3906,44"
208 Argelia,2020,Sectores Económicos,IMPORT,"2028,68"
039 Suiza,Total Fechas,Sectores Económicos,IMPORT,"70472,49"
039 Suiza,1995,Sectores Económicos,IMPORT,"1277,46"
039 Suiza,1996,Sectores Económicos,IMPORT,"1178,64"
039 Suiza,1997,Sectores Económicos,IMPORT,"1336,69"
039 Suiza,1998,Sectores Económicos,IMPORT,"1569,69"
039 Suiza,1999,Sectores Económicos,IMPORT,"1581,33"
039 Suiza,2000,Sectores Económicos,IMPORT,"2030,90"
039 Suiza,2001,Sectores Económicos,IMPORT,"2633,78"
039 Suiza,2002,Sectores Económicos,IMPORT,"2351,47"
039 Suiza,2003,Sectores Económicos,IMPORT,"2503,24"
039 Suiza,2004,Sectores Económicos,IMPORT,"3106,34"
039 Suiza,2005,Sectores Económicos,IMPORT,"3219,21"
039 Suiza,2006,Sectores Económicos,IMPORT,"3452,00"
039 Suiza,2007,Sectores Económicos,IMPORT,"3039,88"
039 Suiza,2008,Sectores Económicos,IMPORT,"2847,82"
039 Suiza,2009,Sectores Económicos,IMPORT,"3211,94"
039 Suiza,2010,Sectores Económicos,IMPORT,"2753,42"
039 Suiza,2011,Sectores Económicos,IMPORT,"3020,35"
039 Suiza,2012,Sectores Económicos,IMPORT,"2629,57"
039 Suiza,2013,Sectores Económicos,IMPORT,"2644,39"
039 Suiza,2014,Sectores Económicos,IMPORT,"2886,35"
039 Suiza,2015,Sectores Económicos,IMPORT,"3126,67"
039 Suiza,2016,Sectores Económicos,IMPORT,"3556,77"
039 Suiza,2017,Sectores Económicos,IMPORT,"3510,03"
039 Suiza,2018,Sectores Económicos,IMPORT,"4204,02"
039 Suiza,2019,Sectores Económicos,IMPORT,"3672,54"
039 Suiza,2020,Sectores Económicos,IMPORT,"3127,97"
412 México,Total Fechas,Sectores Económicos,IMPORT,"72010,14"
412 México,1995,Sectores Económicos,IMPORT,"738,32"
412 México,1996,Sectores Económicos,IMPORT,"799,20"
412 México,1997,Sectores Económicos,IMPORT,"974,97"
412 México,1998,Sectores Económicos,IMPORT,"810,67"
412 México,1999,Sectores Económicos,IMPORT,"945,53"
412 México,2000,Sectores Económicos,IMPORT,"1687,20"
412 México,2001,Sectores Económicos,IMPORT,"1596,28"
412 México,2002,Sectores Económicos,IMPORT,"1628,22"
412 México,2003,Sectores Económicos,IMPORT,"1473,07"
412 México,2004,Sectores Económicos,IMPORT,"1789,17"
412 México,2005,Sectores Económicos,IMPORT,"2717,80"
412 México,2006,Sectores Económicos,IMPORT,"2719,85"
412 México,2007,Sectores Económicos,IMPORT,"3012,05"
412 México,2008,Sectores Económicos,IMPORT,"3201,53"
412 México,2009,Sectores Económicos,IMPORT,"2056,92"
412 México,2010,Sectores Económicos,IMPORT,"2969,89"
412 México,2011,Sectores Económicos,IMPORT,"3801,32"
412 México,2012,Sectores Económicos,IMPORT,"5730,88"
412 México,2013,Sectores Económicos,IMPORT,"5489,03"
412 México,2014,Sectores Económicos,IMPORT,"4819,54"
412 México,2015,Sectores Económicos,IMPORT,"3403,74"
412 México,2016,Sectores Económicos,IMPORT,"3439,59"
412 México,2017,Sectores Económicos,IMPORT,"4098,89"
412 México,2018,Sectores Económicos,IMPORT,"4728,70"
412 México,2019,Sectores Económicos,IMPORT,"4612,33"
412 México,2020,Sectores Económicos,IMPORT,"2765,45"
288 Nigeria,Total Fechas,Sectores Económicos,IMPORT,"90608,76"
288 Nigeria,1995,Sectores Económicos,IMPORT,"907,76"
288 Nigeria,1996,Sectores Económicos,IMPORT,"1347,88"
288 Nigeria,1997,Sectores Económicos,IMPORT,"1372,59"
288 Nigeria,1998,Sectores Económicos,IMPORT,"882,63"
288 Nigeria,1999,Sectores Económicos,IMPORT,"1117,95"
288 Nigeria,2000,Sectores Económicos,IMPORT,"2721,57"
288 Nigeria,2001,Sectores Económicos,IMPORT,"2151,88"
288 Nigeria,2002,Sectores Económicos,IMPORT,"1468,30"
288 Nigeria,2003,Sectores Económicos,IMPORT,"2009,66"
288 Nigeria,2004,Sectores Económicos,IMPORT,"2059,09"
288 Nigeria,2005,Sectores Económicos,IMPORT,"3152,61"
288 Nigeria,2006,Sectores Económicos,IMPORT,"3787,41"
288 Nigeria,2007,Sectores Económicos,IMPORT,"3661,51"
288 Nigeria,2008,Sectores Económicos,IMPORT,"4692,93"
288 Nigeria,2009,Sectores Económicos,IMPORT,"2793,07"
288 Nigeria,2010,Sectores Económicos,IMPORT,"4250,43"
288 Nigeria,2011,Sectores Económicos,IMPORT,"6070,58"
288 Nigeria,2012,Sectores Económicos,IMPORT,"7096,37"
288 Nigeria,2013,Sectores Económicos,IMPORT,"5676,59"
288 Nigeria,2014,Sectores Económicos,IMPORT,"6487,40"
288 Nigeria,2015,Sectores Económicos,IMPORT,"4682,11"
288 Nigeria,2016,Sectores Económicos,IMPORT,"3148,84"
288 Nigeria,2017,Sectores Económicos,IMPORT,"4384,73"
288 Nigeria,2018,Sectores Económicos,IMPORT,"5631,09"
288 Nigeria,2019,Sectores Económicos,IMPORT,"5659,26"
288 Nigeria,2020,Sectores Económicos,IMPORT,"3394,53"
075 Rusia,Total Fechas,Sectores Económicos,IMPORT,"106990,66"
075 Rusia,1995,Sectores Económicos,IMPORT,"1084,44"
075 Rusia,1996,Sectores Económicos,IMPORT,"1038,09"
075 Rusia,1997,Sectores Económicos,IMPORT,"1108,12"
075 Rusia,1998,Sectores Económicos,IMPORT,"991,27"
075 Rusia,1999,Sectores Económicos,IMPORT,"1267,52"
075 Rusia,2000,Sectores Económicos,IMPORT,"2446,23"
075 Rusia,2001,Sectores Económicos,IMPORT,"2062,71"
075 Rusia,2002,Sectores Económicos,IMPORT,"2709,99"
075 Rusia,2003,Sectores Económicos,IMPORT,"2896,28"
075 Rusia,2004,Sectores Económicos,IMPORT,"3650,55"
075 Rusia,2005,Sectores Económicos,IMPORT,"5189,97"
075 Rusia,2006,Sectores Económicos,IMPORT,"7423,68"
075 Rusia,2007,Sectores Económicos,IMPORT,"7890,53"
075 Rusia,2008,Sectores Económicos,IMPORT,"7493,03"
075 Rusia,2009,Sectores Económicos,IMPORT,"4578,64"
075 Rusia,2010,Sectores Económicos,IMPORT,"6070,02"
075 Rusia,2011,Sectores Económicos,IMPORT,"8492,90"
075 Rusia,2012,Sectores Económicos,IMPORT,"8078,86"
075 Rusia,2013,Sectores Económicos,IMPORT,"8165,84"
075 Rusia,2014,Sectores Económicos,IMPORT,"5977,45"
075 Rusia,2015,Sectores Económicos,IMPORT,"3354,54"
075 Rusia,2016,Sectores Económicos,IMPORT,"3116,41"
075 Rusia,2017,Sectores Económicos,IMPORT,"3223,55"
075 Rusia,2018,Sectores Económicos,IMPORT,"3028,37"
075 Rusia,2019,Sectores Económicos,IMPORT,"3442,04"
075 Rusia,2020,Sectores Económicos,IMPORT,"2209,63"
632 Arabia Saudí,Total Fechas,Sectores Económicos,IMPORT,"75692,44"
632 Arabia Saudí,1995,Sectores Económicos,IMPORT,"963,21"
632 Arabia Saudí,1996,Sectores Económicos,IMPORT,"1023,68"
632 Arabia Saudí,1997,Sectores Económicos,IMPORT,"1120,71"
632 Arabia Saudí,1998,Sectores Económicos,IMPORT,"855,51"
632 Arabia Saudí,1999,Sectores Económicos,IMPORT,"785,20"
632 Arabia Saudí,2000,Sectores Económicos,IMPORT,"1715,20"
632 Arabia Saudí,2001,Sectores Económicos,IMPORT,"1357,73"
632 Arabia Saudí,2002,Sectores Económicos,IMPORT,"1617,59"
632 Arabia Saudí,2003,Sectores Económicos,IMPORT,"1606,20"
632 Arabia Saudí,2004,Sectores Económicos,IMPORT,"1907,24"
632 Arabia Saudí,2005,Sectores Económicos,IMPORT,"2454,96"
632 Arabia Saudí,2006,Sectores Económicos,IMPORT,"3061,10"
632 Arabia Saudí,2007,Sectores Económicos,IMPORT,"3250,58"
632 Arabia Saudí,2008,Sectores Económicos,IMPORT,"4202,65"
632 Arabia Saudí,2009,Sectores Económicos,IMPORT,"2426,52"
632 Arabia Saudí,2010,Sectores Económicos,IMPORT,"3602,15"
632 Arabia Saudí,2011,Sectores Económicos,IMPORT,"5841,50"
632 Arabia Saudí,2012,Sectores Económicos,IMPORT,"6056,88"
632 Arabia Saudí,2013,Sectores Económicos,IMPORT,"5823,71"
632 Arabia Saudí,2014,Sectores Económicos,IMPORT,"5183,24"
632 Arabia Saudí,2015,Sectores Económicos,IMPORT,"3403,72"
632 Arabia Saudí,2016,Sectores Económicos,IMPORT,"3010,42"
632 Arabia Saudí,2017,Sectores Económicos,IMPORT,"3695,08"
632 Arabia Saudí,2018,Sectores Económicos,IMPORT,"4636,38"
632 Arabia Saudí,2019,Sectores Económicos,IMPORT,"4253,89"
632 Arabia Saudí,2020,Sectores Económicos,IMPORT,"1837,38"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),Total Fechas,Sectores Económicos,IMPORT,"3313831,13"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),1995,Sectores Económicos,IMPORT,"58357,39"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),1996,Sectores Económicos,IMPORT,"63524,59"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),1997,Sectores Económicos,IMPORT,"73095,05"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),1998,Sectores Económicos,IMPORT,"84892,69"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),1999,Sectores Económicos,IMPORT,"95474,22"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2000,Sectores Económicos,IMPORT,"110403,57"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2001,Sectores Económicos,IMPORT,"114381,41"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2002,Sectores Económicos,IMPORT,"116299,03"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2003,Sectores Económicos,IMPORT,"123080,68"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2004,Sectores Económicos,IMPORT,"135244,63"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2005,Sectores Económicos,IMPORT,"142867,85"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2006,Sectores Económicos,IMPORT,"154815,80"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2007,Sectores Económicos,IMPORT,"171094,34"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2008,Sectores Económicos,IMPORT,"157079,90"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2009,Sectores Económicos,IMPORT,"118832,62"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2010,Sectores Económicos,IMPORT,"129410,36"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2011,Sectores Económicos,IMPORT,"136776,83"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2012,Sectores Económicos,IMPORT,"128258,35"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2013,Sectores Económicos,IMPORT,"128044,13"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2014,Sectores Económicos,IMPORT,"140142,60"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2015,Sectores Económicos,IMPORT,"152297,81"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2016,Sectores Económicos,IMPORT,"154564,84"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2017,Sectores Económicos,IMPORT,"164418,53"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2018,Sectores Económicos,IMPORT,"170430,86"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2019,Sectores Económicos,IMPORT,"169622,88"
UE - Unión Europea 28 países(d.2013-07 h.2020-01),2020,Sectores Económicos,IMPORT,"120420,19"
